28.224,28.196,28.204
28.232,28.206,28.245
28.241,28.215,28.25
28.308,28.246,28.326
28.359,28.289,28.347
28.395,28.332,28.392
28.405,28.341,28.395
28.422,28.379,28.428
28.428,28.383,28.43
28.454,28.4,28.458
28.458,28.413,28.509
28.475,28.415,28.511
28.485,28.418,28.518
28.502,28.42,28.577
28.565,28.452,28.642
28.582,28.454,
28.584,28.468,
28.611,28.471,
28.655,28.482,
,28.52,
,28.551,
,28.561,
,28.586,
,28.638,
